DrugBank ID	SMILES
DB00858	[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)[C@H](C)C[C@]12C
DB08790	OC(=O)C1=CN(N=C1)C1=CC=CC=C1
DB02103	[H][C@@]1(CO)CC[C@@]([H])(O1)N1C=NC2=C1N=C(Cl)N=C2N
DB01283	CC1=CC=C(NC2=C(Cl)C=CC=C2F)C(CC(O)=O)=C1
DB07157	[H][C@](NC(=O)OCC1=CC=CC=C1)(C(C)C)[P@@](O)(=O)O[C@]([H])(C(O)=O)C1=CC(CN)=CC=C1
DB00957	[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(CC)CC[C@]1([H])[C@@]3([H])CC\C(C=C3CC[C@@]21[H])=N/O
DB07548	CC1=CN=C(NCC(F)(F)C2=CC=CC=N2)C(=O)N1CC(=O)NCC1=C(F)C=CC=N1
DB01134	[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(=O)COC(=O)C(C)(C)C
DB03439	[H][C@]1(C)O[C@]([H])(O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N
DB03309	OS(=O)(=O)CCNC1CCCCC1
DB02373	NC1=NC=NC2=C1N=CN2[C@@H]1O[C@@H](CO[W](O)(O)=O)[C@H](O)[C@H]1O
DB03311	CCC1=C(C(=O)C2=CC(Br)=C(O)C(Br)=C2)C2=C(O1)C=C(C=C2)S(=O)(=O)NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1
DB01699	[H]\C(C)=C(/N)CCC(O)=O
DB01208	C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O
DB08867	CN(C)C1=CC=C(C=C1)[C@H]1C[C@@]2(C)[C@@H](CC[C@]2(O)C(C)=O)[C@@H]2CCC3=CC(=O)CCC3=C12
DB07941	CNC(=O)C1=CC=C(C)C(=C1)N1C(C)=CC(OCC2=C(F)C=C(F)C=C2)=C(Br)C1=O
DB07263	[H][C@](CC1=CC(Br)=C(C=C1)C(F)(F)P(O)(O)=O)(C(=O)C1=CC=CC=C1)C1=CC=CC=C1
DB03486	[H][C@]1(COP(O)(=O)CP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O
DB07632	NS(=O)(=O)C1=NN=C(S1)C1=CC=CC=C1Cl
DB07621	NCC1=CC=C(O1)C1=CC=CN=C1
DB00269	COC1=CC=C(C=C1)C(Cl)=C(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1
DB08293	OC1=CC(O)=C2C(CC(=O)CCC\C=C\CCOC2=O)=C1Cl
DB01429	CCN(CC)CCCN(C1CC2=CC=CC=C2C1)C1=CC=CC=C1
DB07878	C\C=C\C[C@]([H])(C(C)=O)N1N=NC(=C1)[C@](C)(C(C)C)NC(=O)C1=CC=CC=C1
DB04518	CC1=NC(C)=C(S1)C1=NC(NC2=CC=CC(O)=C2)=NC=C1
DB03577	[H][C@](NCC1=CC=CC=C1)(C1=CC=CC=C1)P(O)(O)=O
DB02448	CCCCCCCCCCCCC(O)=O
DB06803	OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O
DB01737	[H][C@@](CC1=CC=CC(=C1)C(N)=N)(NC(=O)CNS(=O)(=O)C1=CC=C(C)C=C1)C(=O)OC
DB01357	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC)C=C3
DB08435	[H][C@]1(C\C=C\CCCC(O)=O)C=CC(=O)\C1=C/C=C/CCCCC
DB07400	[H][C@](CC1=CC=CC=C1)(NC(=O)OCC)C(=O)N1CCC[C@@]1([H])C(=O)NNCCCCN
DB07362	CN1N=CC2=C1C(NCCC1=CN=C(NC(=O)NC3=CC=CC(=C3)C(F)(F)F)S1)=NC=N2
DB08208	OCCONC(=O)C1=CC=C(F)C(F)=C1NC1=CC=C(C=C1F)C#C
DB03187	[H][C@](CCCCC(O)=O)(CCSCN)SSCCO
DB08157	CCOC(=O)CCC1=CC=C(C=C1)S(N)(=O)=O
DB03428	COC1=CC=C2NC(=O)\C(=C/C3=CN=CN3)C2=C1
DB07633	[H][C@@]1(O)C[C@@]([H])(O[C@]2([H])O[C@@]([H])(C)[C@@]([H])(O)[C@@]([H])(O)[C@]2([H])O)[C@]([H])(OCCCCCCCC)O[C@]1([H])CO
DB06441	CSCCNC1=C2N=CN([C@@H]3O[C@H](COP(O)(=O)OP(O)(=O)C(Cl)(Cl)P(O)(O)=O)[C@@H](O)[C@H]3O)C2=NC(SCCC(F)(F)F)=N1
DB04337	C[N+]#[C-]
DB04453	[H][C@]1(C)O[C@]([H])(O[C@]2([H])[C@@]([H])(CO)O[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])N[C@@]1([H])C=C(CO)[C@@]([H])(O[C@@]2([H])O[C@]([H])(CO)[C@@]([H])(O[C@@]3([H])O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]3([H])O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]1([H])O
DB03635	CCS(O)(=O)=O
DB07580	[H][C@@]1(CO[C@](C)(OC1)C(O)=O)OC(=O)N1CCN(CC1)C(=O)O[C@@]1([H])CO[C@](C)(OC1)C(O)=O
DB03245	[H][C@](O)(C(O)=NCCC(O)=NCCSC(=O)CCCN(=O)=O)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O
DB08617	[H][C@](N)(CC1=CC=C(CC(F)(F)F)C=C1)C(O)=O
DB01165	CC1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
DB07768	[H][C@@]1(O)CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C
DB03980	NC1=NC(=CC=N1)C1=C(N=CN1CC1CC1)C1=CC=C(F)C=C1
DB04676	CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCC[C@H](N)C(O)=O
DB02964	[H][C@]1(CO)O[C@@]2(N=C(S)N=C2O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
DB07212	CC1=C(O)C=CC=C1C(=O)NC1=C2C=C(C=CC2=CC=C1)C(N)=N
DB04462	[H]N1N=C2C(=N1)C(Br)=C(Br)C(Br)=C2Br
DB07254	CS(=O)(=O)NC1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1
DB08175	COC(C)(C)CCC[C@@](C)([H])C\C=C\C(\C)=C\C(O)=O
DB07383	[H][C@@](CC1=CC=CC=C1)(NC(C)=O)C(O)(O)C(F)(F)F
DB07281	NC1=NC=CC=C1NCC1=CC=CC=C1
DB00771	C[N@@+]12CC[C@@H](CC1)C(C2)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1
DB01124	CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1
DB08088	N#CC1=CC=C(\N=C2/O[C@@]([H])(C(F)(F)F)[C@]3([H])[C@](O)([H])CCN23)C(C)=C1Cl
DB06984	[H][C@@]1(O)[C@]([H])(O)[C@]([H])(NCC2=CC=CC=C2)[C@@]([H])(SC)[C@]1([H])O
DB08588	[H][C@@]1(N)CCCN(C1)C1=NC2=C(C=CC=C2)C(=O)N1CC1=C(C=CC=C1)C#N
DB02585	NC(=N)C1=CC=C(CO)C=C1
DB02045	CCCCCN
DB01452	[H][C@@]12C=C[C@H](OC(C)=O)[C@@H]3OC4=C(OC(C)=O)C=CC5=C4[C@]13CCN(C)[C@@H]2C5
DB08023	CN(C1CCCCC1)C1=NC(=CC=N1)C1=CN=C2C=CC=CN12
DB00035	NC(=O)CC[C@@H]1NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(N)=O
DB07503	FC1(F)OC2=C(O1)C=C(\C=C1/SC(=O)NC1=O)C=C2
DB04579	[H][C@](C)(O)[C@]([H])(N=C(O)[C@@]1([H])O[C@]1([H])C(=O)OCC)C(O)=N[C@]([H])(C(O)=O)[C@@]([H])(C)CC
DB01927	CC1=C(C)C(=O)C(C)=C(C)C1=O
DB04126	[H][C@](O)(CC(O)=O)C(=O)N[C@@]([H])(CC(C)C)C(=O)NCCC(C)C
DB04287	[H][C@](CCC(O)=O)(CC1=CC=C(OCC2=CC=CC=C2)C=C1)N=C(O)CCCCCCC1=CC=CC=C1
DB03501	OC[C@H]1O[C@H](O[P@@](O)(=O)O[P@@](O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=CC(=O)NC2=O)[C@H](O)[C@@H](O)[C@H]1O
DB02689	[H][C@](N)(CSCCS(N)(=O)=O)C(O)=O
DB07755	[H]N(C1=CC=C(OC[C@@H](O)CN(C)C)C=C1)C1=NC=CC(=N1)N([H])C1=C(Cl)C=CC(Cl)=C1
DB00204	CN(CCOC1=CC=C(NS(C)(=O)=O)C=C1)CCC1=CC=C(NS(C)(=O)=O)C=C1
DB05246	CN1C(=O)CC(C)(C1=O)C1=CC=CC=C1
DB02757	N1C=CC=N1
DB06879	CCN1C2=C(F)C=CC(F)=C2C(N)=NC11CCN(CC1)C(=O)C1=CN=C(CC1)C#N
DB07130	OC(=O)COC1=C(SC(=C1Br)C1=CC=CC=C1)C(O)=O
DB02570	[H][C@](S)(CC1=CC=C(I)C=C1)C(O)=O
DB02404	OCCOCCOCCOCCOCCOCCOCCS
DB05239	OC1(CN(C1)C(=O)C1=C(NC2=C(F)C=C(I)C=C2)C(F)=C(F)C=C1)[C@@H]1CCCCN1
DB02603	NC1=NC(OCC2CCCCC2)=C2N=CNC2=C1
DB00592	C1CNCCN1
DB00541	CC[C@]1(O)C[C@@H]2CN(C1)CCC1=C(NC3=CC=CC=C13)[C@@](C2)(C(=O)OC)C1=C(OC)C=C2N(C=O)[C@@H]3[C@]4(CCN5CC=C[C@](CC)([C@@H]45)[C@@H](OC(C)=O)[C@]3(O)C(=O)OC)C2=C1
DB00877	[H][C@@]1(C[C@@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
DB07319	NC1=NC(=NC(N)=N1)C1=CC2=CC=CC=C2C=C1Br
DB07211	C\C(=C/S(=O)(=O)N[C@@]1([H])CCN([C@](C)([H])C(=O)N2CCOCC2)C1=O)C1=CC=C(Cl)S1
DB08195	[H][C@@](CS(=O)(=O)CC1=C(OC(F)F)C=CC=C1)(OC(=O)N1CCOCC1)C(=O)NCC#N
DB00154	CCCCC\C=C/C\C=C/C\C=C/CCCCCCC(O)=O
DB04144	[H][C@]1(N=C(N(C(=O)N2CCNCC2)[C@]1([H])C1=CC=C(Cl)C=C1)C1=C(OC(C)C)C=C(OC)C=C1)C1=CC=C(Cl)C=C1
DB02297	NC1=CN=CC(Cl)=N1
DB07243	[H][C@]12CC[C@]([H])(C[C@@]([H])(C1)OC(=O)C1=CNC3=C1C=CC=N3)N2C
DB02925	NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O
DB03042	[H][C@@](O)(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)C(O)=O
DB01608	OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1
DB03032	[H][C@](N)(CCC(O)=N[C@@]([H])(CSCCCCCCCC)C(O)=NCC(O)=O)C(O)=O
DB03616	[H]\C(=C(\[H])[C@@]([H])(C)[C@@]([H])(OC)[C@@]([H])(C)C(=O)CC[C@]([H])(C)[C@]([H])(C[C@]1([H])OC(=O)C[C@]([H])(C[C@]([H])(C)C[C@]([H])(O)[C@]([H])(C)[C@@]([H])(OC)C2=COC(=N2)C2=COC(=N2)C2=COC(=N2)\C([H])=C([H])\C[C@]([H])(OC)[C@@]1([H])C)O[C@]([H])(N)O)OC)N(C)CO
DB08001	COC(=O)C1=C(O)C=CC=C1OC\C=C\C1=CC(=CC=C1)C1=C(CO)C(=NO1)C(O)=O
DB02931	[H][C@](O)(C(O)=NCCC(O)=NCCSCC(O)=NCCC1=CNC2=CC=CC=C12)C(C)(C)COP(O)(=O)OP(O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])OP(O)(O)=O
DB07857	NC[C@@H](C1=CC=C(Cl)C=C1)C1=CC=C(C=C1)C1=CNN=C1
DB07107	[H][C@@](N)(COC1=CN=CC(\C=C\C2=CC=NC=C2)=C1)CC1=CNC2=C1C=CC=C2
DB03026	ONC(=O)COP(O)(O)=O
DB03660	[H][C@](N)(CC1=CC=C(I)C=C1)C(O)=O
DB04136	[H][C@@](O)(CO[C@@]([H])(O)CCCCCCCCCCCCCC)COP(O)(=O)OC[C@]([H])(N)C(O)=O
DB01704	OC(=O)\C=C\C1=C(O)C=C(O)C=C1
DB08303	[H][C@@]1(NC2=CC(C)=C(C=C2S(=O)(=O)N1)S(=O)(=O)N1CCN(C)CC1)C1CCCC1
DB07261	[H][C@@]1(CCN(CC2=CC3=C(C=CN=C3N)C=C2)C1=O)NS(=O)(=O)C1=CC2=C(S1)C=CC=N2
DB03376	[H][C@@](C)(N)C(O)=NS(=O)(=O)OC[C@@]1([H])O[C@@]([H])(N2C=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB04697	NC(N)=NCCCC[C@H](NC(=O)[C@@H](CC1=CC=C(O)C=C1)NC(=O)[C@@H]1CCN1C(=O)[C@@H](CC1CCCCC1)NC(=O)[C@@H]1CC[C@H](CN=C(N)N)CC1)C(N)=O
DB02383	COC1=C(C2=CC=CC(C(=S)N(C)CC(O)=O)=C2C=C1)C(F)(F)F
DB03403	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O
DB07515	[H][C@]1(N)CCC([H])(CNCCN2C(Cl)=CN=C(NCC(F)(F)C3=CC=CC=N3)C2([H])O)C([H])(C)N1
DB05521	[H][C@@]12CCC[C@]1([H])[C@H](N(C2)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)C1=NC=CN=C1)C1CCCCC1)C(C)(C)C)C(=O)N[C@@H](CCC)C(=O)C(=O)NC1CC1
DB02866	CN(C)C1=C2C=CC=C(C2=CC=C1)S(N)(=O)=O
DB01954	COC1=C(OC2CCCC2)C=C(C=C1)C1CN=C(O)C1
DB07485	OC1=CC=C(C=C1)C1(CCCCC1)C1=CC=C(O)C=C1
DB02900	[H][C@]1(O)O[C@]([H])(COP(O)(O)=O)[C@@]([H])(O)[C@]([H])(O)[C@]1([H])O
DB03525	OP(O)(=O)OC1=C2NCCCC2=CC=C1
DB03884	OC(=O)C(=O)CC1=CC=CC=C1
DB07997	CNCCNS(=O)(=O)C1=CC=CC2=C1C=CN=C2
DB01970	[H][C@](O)(CO)[C@]([H])(O)[C@]([H])(O)[C@]([H])(O)CN(CCO)C(=O)CCCCCCCC
DB02789	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C
DB02201	[O-]C(=O)CC([O-])=O
DB09242	COC1=NC(C)=NC(Cl)=C1NC1=NCCN1
DB01400	CN(C)C(=O)OC1=CC(=CC=C1)[N+](C)(C)C
DB02054	NC1=CC=CC(=C1)C(O)=O
DB07000	CCS(=O)(=O)NC1=CC=C(F)C(C(=O)C2=CNC3=NC=C(C=C23)C2=CN=CC=C2)=C1F
DB02340	CC(=O)N[C@@H](CO)C(O)=O
DB01711	OCC1=C(F)C(F)=C(F)C(F)=C1F
DB08583	CCN1N=CC=C1C1=CNC2=NC=C(C=C12)C1=CC(C(=O)N(C)C)=C(N)C=C1
DB08605	CCCS(=O)(=O)N1N=CC2=C(C=C(C)S2)B1O
DB03484	NCCO[P@@](O)(=O)OC[C@@H](O)CO
DB03598	COC1=CC=CC(=C1)N1C(CN2CCOCC2)=CC2=C(SC(=C2)S(N)(=O)=O)S1(=O)=O
DB07754	[H][C@@](CCC(O)=O)(NC(=O)N[C@@]([H])(CSCC1=CC=C(F)C=C1)C(O)=O)C(O)=O
DB05009	CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=C(N=C2N)C#CC[C@H]1CC[C@@H](CC1)C(=O)OC
DB06870	[H][C@@]12CC[C@@](O)(CC)[C@@]1(CC)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H]
DB00737	CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1
DB07066	[H][C@]1(CC2=C(NC1=O)C=CC=C2)NC(=O)C1=CC2=C(N1)SC(Cl)=C2
DB03479	[H][C@]1(CO)O[C@@]2(N=C(O)N(C)C2=O)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O
DB01250	OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O
DB07421	[H][C@](O)(NC1=CC(=C(C=C1)C#N)C(F)(F)F)[C@@](C)(O)COC1=CC=C(C=C1)[N+]([O-])=O
DB05295	[H][C@@]1(CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)[C@@H](OCCCO)[C@H](O)C1=C)[C@H](C)CCCC(C)(C)O
DB09292	[H][C@@](CC1=CC=C(C=C1)C1=CC=CC=C1)(C[C@@]([H])(C)C(=O)OCC)NC(=O)CCC(O)=O
DB08780	C1CN(CCO1)C1=C2N=CNC2=NC=N1
DB04306	CC1=CC=C(SC2=CC=CC3=C2C(N)=NC(N)=N3)C=C1
DB08025	[H][C@@]1(CC[C@@]([H])(CC1)C(=O)NC1=CC(=CC=N1)C1=CC(NC2=CC=C(F)C=C2)=NC=C1)OC
DB08645	[H][C@]1(NC2=CC(Cl)=C(C=C2S(=O)(=O)N1)S(N)(=O)=O)C(Cl)Cl
DB03082	NCC1=CC=C(NC(=O)C2=CC(NC3=NC=CC=N3)=C3C=C(C=CC3=C2)C(N)=N)C=C1
DB06766	CN1CCC(CC1)=C1C2=NC=C(C=O)N2CCC2=CC=CC=C12
DB00891	NC1=CC=C(C=C1)S(=O)(=O)NC1=CC=CC=N1
DB01070	CC(C)[C@@H](C)\C=C\[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1/C[C@@H](O)CC[C@@H]1C
DB08774	[H][C@]1(CN)CN(CCO1)C1=C(C=NC2=C1C=NN2)C1=CC=CC=C1
DB04377	CC(O)(CC(O)=O)CC(O)=O
DB08301	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1=CC=C(C=C1)S(N)(=O)=O
DB01860	[H][C@@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=O)C[C@@]([H])(O)[C@@]([H])(O1)N1C=NC2=C(N)N=CN=C12
DB07550	[O-][N+]1=CC=CC=C1C(F)(F)CNC1=NC=C(Cl)N(CC(=O)NCC2=C(F)C=CC=C2)C1=O
DB00830	CC1NCCOC1C1=CC=CC=C1
DB08332	C[C@@]12OO[C@@](CCC(O)=O)(C3=C1C=CC=C3)C1=C2C=CC=C1
DB07187	CC1=C(OC2=CC=C(Cl)C=C12)S(=O)(=O)C1=NNC(=O)C=C1
DB00006	CC[C@H](C)[C@H](NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(O)=O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)CC1=CC=CC=C1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CC(C)C)C(O)=O
DB01240	[H][C@]12C[C@@H](O)[C@H](\C=C\[C@@H](O)CCCCC)[C@@]1([H])C\C(O2)=C\CCCC(O)=O
DB07440	CC(C)(C)C1=CC=C(C=C1)S(O)(=O)=O
DB02335	NC1=NCCS1
DB02205	[H][C@]1(CC2=C(O1)C=C1OC(=O)C(=CC1=C2)C(C)(C)C=C)C(C)(C)O
DB00672	CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1
DB08612	CCCCCCCCSCC(=O)C(F)(F)F
DB03591	[H][C@@](CC1=CC=C(C=C1)C(F)(F)P(O)(O)=O)(N=C(C)O)C(O)=N[C@@]1([H])CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O
DB03189	[Cu].C1CNCCNCCCNCCNC1
DB07843	[H][C@@](C)(N1CC[C@]([H])(NS(=O)(=O)C2=CC3=C(S2)C=CC(Cl)=C3)C1=O)C(=O)N1CCOCC1
DB08826	CN1C=CC(=O)C(O)=C1C
DB02226	NC1=CC2=C(C=C1)C1=CC=C(N)C=C1C(C1=CC=CC=C1)=[N+]2CCCCCCC1=CN(CCNC2=C3CCCCC3=NC3=C2C=CC=C3)N=N1
DB01099	NC1=C(F)C=NC(=O)N1
DB03084	CCCN1C(=NC(=C1C1=CC=NC(NC2CC2)=N1)C1=CC=C(Cl)C(Cl)=C1)C1CCN(C)CC1
DB04817	CN(CS(O)(=O)=O)C1=C(C)N(C)N(C1=O)C1=CC=CC=C1
DB04326	OCC(=O)COP(O)(O)=O
DB03256	[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(NC[C@]2([H])CNC3=C(N2C=O)C(O)=NC(=N)N3)C=C1)C(O)=O
DB00166	OC(=O)CCCC[C@@H]1CCSS1
DB04008	[H]N=C(N)C1=CC2=C(C=C1)N1[Zn]N3C(CC1=[NH+]2)=[NH+]C1=C3C=CC(=C1)C(N)=N[H]
DB07524	N(C1=CNC2=NC=CC=C12)C1=CC=CC=C1
DB08210	CN1C=CN=C1SC1=CC(C(=O)NC2=NC=CS2)=C(N)C=C1F
DB00796	CCOC1=NC2=C(N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1)C(=CC=C2)C(=O)OC(C)OC(=O)OC1CCCCC1
DB06832	OC1=CC2=C(OC(=N2)C2=CC=C(O)C(F)=C2)C(C=C)=C1
DB08608	[H][C@@]1(C)CN(C(=O)[C@@](C)(O)C(F)(F)F)[C@@]([H])(C)CN1C(=O)C1=CC=C(C=C1)C#N
DB08566	[H]N(C(C)=O)[C@]([H])(CC1=C2C=CC=CC2=CC=C1)[B-](O)(O)O
DB02350	[H][C@@]1(N(CCCSC1(C)C)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO
DB02637	OC(=O)C(=O)CC([O-])=O
DB07787	FC1=C2C(=O)NC(=O)N(CCCCN3CCC(=CC3)C3=CC=CC=C3)C2=CC=C1
DB03837	C(C)(C)C[C@H](C(=O)N[C@H](CCC1=CC=CC=C1)\C=C\S(=O)(=O)C1=CC=CC=C1)NC(=O)N1CCOCC1
DB03636	NCC(N)=O
DB00561	CCN1CC(CCN2CCOCC2)C(C1=O)(C1=CC=CC=C1)C1=CC=CC=C1
DB07946	NC(=N)NOCCNC(=O)CC1=C(Cl)C=CC(NCC(F)(F)C2=CC=CC=C2)=C1F
DB00636	CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1
DB06930	NC(=N)NC(=O)CN1C(=CC=C1C1=CC=CC=C1)C1=CC=CC=C1
DB00839	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1
DB04801	CCCCCC\C=C/CCCCCCCCCC(O)=O
DB04514	[H][C@]1(CO)O[C@@]([H])(N2C=CC(O)=NC2=O)[C@]([H])(OP(O)(=O)OC[C@@]2([H])O[C@@]([H])(N3C=NC4=C3NC(=N)N=C4O)[C@]([H])(O)[C@]2([H])O)[C@]1([H])O
DB02984	COC1=CC2=NC=NC(NC3=CC(SC)=CC=C3)=C2C=C1OC
DB02090	[H][C@@](CCCO)(C(=O)NO)[C@@]([H])(CC(C)C)C(=O)N[C@@]1([H])CCCCN(CCOC)C1=O
DB08553	O\N=C1/CCC2=CC(=CC=C12)C1=CN(N=C1C1=CC=NC=C1)C1CCNCC1
DB08801	CC(C1=C(CCN(C)C)CC2=CC=CC=C12)C1=CC=CC=N1
DB02431	NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)[C@@H](O)[C@H]1O
DB02424	[H]/C1=C([H])/[C@]([H])(OC)[C@@]([H])(OC(O)=N)\C(C)=C([H])\[C@]([H])(C)[C@@]([H])(O)[C@]([H])(C[C@]([H])(C)CC2=C(OC)C(=O)C=C(N=C(O)\C(C)=C\1/[H])C2=O)OC
DB03217	[H][C@@](O)(C1=CC=CC2=CC=CC=C12)P(O)(O)=O
DB07719	[H]N(C)C(=O)[C@H]1CC2=C(CN1C(=O)OC(C)(C)C)C=C(C=C2)N([H])S(O)(=O)=O
DB05197	CC(C)=CCOC1=CC=C(\C=C\C(=O)C2=C(OCC(O)=O)C=C(OCC=C(C)C)C=C2)C=C1
DB08631	ClC1=CC=C(NS(=O)(=O)C2=CC=C3CCNCC3=C2)C=C1
DB08476	[H][C@]1(N)CCCCCCCCCCNC1=O
DB00165	CC1=C(O)C(CO)=C(CO)C=N1
DB04665	O=C1OC2=CC=CC=C2C=C1
DB00209	[H][C@]12CC[C@]([H])(C[C@@H](C1)OC(=O)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)[N+]21CCCC1
DB02938	CCCCCCC(O)=O
DB07215	CC1=C(SC(=N1)C1=CC=C(C=C1)C(F)(F)F)C(=O)NCC1=CC=C(OC(C)(C)C(O)=O)C=C1
DB08346	OC1=CC(O)=C2C(CC(=O)CCCC\C=C\CCOC2=O)=C1Cl
DB02932	C[C@](O)(CS(=O)(=O)C1=CC=C(F)C=C1)C(=O)NC1=CC(=C(C=C1)C#N)C(F)(F)F
DB04107	CCOC(=O)CO\N=C(\C1=CC=CC=N1)C1(CC1)C1=CC=C2N(C)C(CNC3=CC=C(C=C3)C(N)=N)=NC2=C1
DB01263	[H][C@@](C)(O)[C@]([H])(CC)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@]2([H])CO[C@](CN3C=NC=N3)(C2)C2=C(F)C=C(F)C=C2)C=C1
DB01864	[H][C@]1(COP(O)(=O)OP(O)(=O)OP(O)(O)=S)O[C@@]([H])(N2C=NC3=C2NC(=N)N=C3O)[C@]([H])(O)[C@]1([H])O
DB08406	NC1=NC2=C(N=C(CN3C4=CC=CC=C4C=CC4=CC=CC=C34)C=N2)C(N)=N1
DB05478	CS(O)(=O)=O.NC1=C2N=CN(CCOC[P@@]3(=O)OCC[C@H](O3)C3=CC(Cl)=CC=C3)C2=NC=N1
DB07376	CN(C)C1=C2C=CC=C(C2=CC=C1)S(O)(=O)=O
